model,scenario,image_path,compute_time_sec
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241106_101145.jpg,0.01604747772216797
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Pandanus amaryllifolius Roxb\IMG_20241019_140841.jpg,0.0037527084350585938
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Shorea laevis Ridl\IMG_20241125_111052.jpg,0.021048307418823242
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia angustiloba Miq\IMG_20241123_094122.jpg,0.010021686553955078
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mangifera indica L\IMG_20241115_103425.jpg,0.008018016815185547
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hopea pedicellata (Brandis) Symington\IMG_20241125_085946.jpg,0.008015632629394531
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Shorea laevis Ridl\IMG_20241125_111018.jpg,0.00701451301574707
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241123_093842.jpg,0.009758234024047852
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hura crepitans L\IMG_20241123_084516.jpg,0.008013725280761719
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Saraca declinata Miq\IMG_20241106_094238.jpg,0.009758710861206055
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241019_123209.jpg,0.007754087448120117
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Furcraea foetida (L.) Haw\IMG_20241113_100114.jpg,0.01131296157836914
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Dracaena trifasciata (Prain) Mabb\IMG_20241125_094957.jpg,0.009213447570800781
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ruellia simplex C.Wright\IMG_20241113_105110.jpg,0.006009817123413086
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133347.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241109_134850.jpg,0.003554821014404297
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Diospyros borneensis Hiern\IMG_20241123_102832.jpg,0.014280319213867188
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hura crepitans L\IMG_20241123_084511.jpg,0.009760856628417969
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_104219.jpg,0.00801539421081543
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alocasia macrorrhizos\IMG_20241106_104837.jpg,0.0017447471618652344
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103519.jpg,0.01576089859008789
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241019_123138.jpg,0.019687414169311523
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Duranta erecta L\IMG_20241106_100853.jpg,0.009760141372680664
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Shorea laevis Ridl\IMG_20241115_091943.jpg,0.009041070938110352
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133518.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cocos nucifera L\IMG_20241109_135438.jpg,0.015636205673217773
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Pandanus amaryllifolius Roxb\IMG_20241109_135340.jpg,0.008016347885131836
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144344.jpg,0.008015871047973633
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Duranta erecta L\IMG_20241106_100844.jpg,0.007756233215332031
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Duranta erecta L\IMG_20241106_100857.jpg,0.008014202117919922
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult\IMG_20241125_115057.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_104206.jpg,0.015696287155151367
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241125_094515.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Terminalia mantaly H.Perrier\IMG_20241123_084249.jpg,0.00801396369934082
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Agathis borneensis Warburg\IMG_20241019_133752.jpg,0.007757663726806641
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111655.jpg,0.008015871047973633
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hopea pedicellata (Brandis) Symington\IMG_20241125_085854.jpg,0.01594996452331543
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Garcinia mangostana L\IMG_20241109_150715.jpg,0.011779308319091797
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mangifera indica L\IMG_20241115_103500.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha siamensis Oliv. ex Gage\IMG_20241109_133420.jpg,0.01568603515625
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144532.jpg,0.020011425018310547
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Furcraea foetida (L.) Haw\IMG_20241113_100101.jpg,0.011610984802246094
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103348.jpg,0.013293266296386719
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Syzygium oleana\IMG_20241123_084746.jpg,0.008014917373657227
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103417.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111606.jpg,0.013659238815307617
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Pandanus amaryllifolius Roxb\IMG_20241109_141509.jpg,0.015638351440429688
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mangifera indica L\IMG_20241115_103422.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103253.jpg,0.01159524917602539
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Furcraea foetida (L.) Haw\IMG_20241106_100807.jpg,0.01053166389465332
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Diospyros confertiflora Hiern\IMG_20241125_085526.jpg,0.005516529083251953
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Excoecaria cochinchinensis Lour\IMG_20241125_103957.jpg,0.01563405990600586
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Dillenia sp\IMG_20241113_110909.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Mussaenda philippica\IMG_20241109_141041.jpg,0.01582932472229004
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241123_093750.jpg,0.01971745491027832
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ruellia simplex C.Wright\IMG_20241113_105055.jpg,0.00801992416381836
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alocasia macrorrhizos\IMG_20241106_104836.jpg,0.008020877838134766
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Ctenanthe burle-marxii H.Kenn\IMG_20241109_144526.jpg,0.009771585464477539
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Costus woodsonii Maas\IMG_20241125_104501.jpg,0.009654045104980469
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Tabernaemontana divaricata (L.) R.Br. ex Roem. & Schult\IMG_20241125_115053.jpg,0.009768247604370117
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091926.jpg,0.010019779205322266
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241113_103016.jpg,0.007758140563964844
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Koompassia excelsa (Becc.) Taub\IMG_20241123_093729.jpg,0.011770248413085938
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Licuala spinosa\IMG_20241125_091706.jpg,0.005759239196777344
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Diospyros confertiflora Hiern\IMG_20241125_085638.jpg,0.02166271209716797
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241019_122352.jpg,0.007515907287597656
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica umbonata Burck\IMG_20241125_090855.jpg,0.00801706314086914
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Grammatophyllum speciosum\IMG_20241125_103346.jpg,0.008015871047973633
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Borassodendron borneensis J. Dransf\IMG_20241019_114627.jpg,0.005752086639404297
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cordyline fruticosa (L.) A. Chev\IMG_20241115_085601.jpg,0.01576828956604004
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Borassodendron borneensis J. Dransf\IMG_20241125_112033.jpg,0.00802159309387207
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Terminalia mantaly H.Perrier\IMG_20241123_084253.jpg,0.00976419448852539
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103347.jpg,0.011252880096435547
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica umbonata Burck\IMG_20241125_090859.jpg,0.013810396194458008
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113316.jpg,0.00801706314086914
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091802.jpg,0.008020639419555664
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Asystasia gangetica (L.) T.Anderson\IMG_20241125_115604.jpg,0.009916305541992188
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Vatica oblongifolia Hook.f\IMG_20241125_111658.jpg,0.010786056518554688
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Codiaeum variegatum (L.) Rumph. ex A.Juss\IMG_20241109_134826.jpg,0.011054515838623047
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Strombosia ceylanica Gardn\IMG_20241106_103324.jpg,0.0077550411224365234
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Cordyline fruticosa (L.) A. Chev\IMG_20241123_084632.jpg,0.0
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Dracaena reflexa Lam\IMG_20241125_114357.jpg,0.020894765853881836
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Acalypha wilkesiana Müll.Arg\IMG_20241123_091719.jpg,0.012728691101074219
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113243.jpg,0.008016347885131836
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia angustiloba Miq\IMG_20241109_150208.jpg,0.008017301559448242
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Alstonia iwahigensis Elmer\IMG_20241125_113125.jpg,0.0077588558197021484
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Kalanchoe pinnata\IMG_20241019_123212.jpg,0.007755279541015625
ConvNeXt,with_hidden,C:/Users/ASUS/Downloads/Dataset Manual/val\Hibiscus rosa-sinensis L\IMG_20241125_120210.jpg,0.008014202117919922
